tinh,huyen,xa,diaban,hoso,m4b41ma,m4b41c3a,m4b41c3b,m4b41c3c,m4b41c3d,m4b41c3e,m4b41c3f,m4b41c4
213,7,31.0,1,14,11.0,1980.0,0.0,0.0,0.0,0.0,1980.0,0.0
213,7,31.0,1,15,2.0,4000.0,0.0,0.0,0.0,0.0,4000.0,4000.0
213,7,31.0,1,15,11.0,1780.0,0.0,0.0,0.0,0.0,1780.0,0.0
213,7,39.0,2,13,2.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0
213,7,39.0,2,13,11.0,1440.0,0.0,0.0,0.0,0.0,1440.0,0.0
213,7,39.0,2,13,8.0,200.0,0.0,0.0,0.0,0.0,200.0,200.0
213,7,39.0,2,13,13.0,415.0,0.0,0.0,0.0,0.0,415.0,300.0
213,7,39.0,2,13,7.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0
213,7,39.0,2,13,6.0,440.0,0.0,0.0,0.0,0.0,440.0,440.0
213,7,39.0,2,14,11.0,800.0,0.0,0.0,0.0,0.0,800.0,0.0
213,7,39.0,2,15,11.0,540.0,0.0,0.0,0.0,0.0,540.0,0.0
213,9,17.0,4,13,11.0,0.0,0.0,1800.0,0.0,0.0,1800.0,0.0
213,9,17.0,4,13,10.0,0.0,0.0,800.0,0.0,0.0,800.0,800.0
213,9,17.0,4,13,7.0,110.0,0.0,0.0,0.0,0.0,110.0,0.0
213,9,17.0,4,13,13.0,0.0,0.0,84.0,0.0,180.0,264.0,0.0
213,9,17.0,4,14,7.0,65.0,0.0,0.0,0.0,0.0,65.0,0.0
213,9,17.0,4,14,10.0,0.0,0.0,840.0,0.0,0.0,840.0,1200.0
213,9,17.0,4,14,11.0,0.0,0.0,1050.0,0.0,0.0,1050.0,0.0
213,9,17.0,4,14,13.0,0.0,0.0,84.0,0.0,170.0,254.0,0.0
213,9,17.0,4,15,10.0,0.0,0.0,2000.0,0.0,0.0,2000.0,2000.0
213,9,17.0,4,15,11.0,0.0,0.0,2316.0,0.0,0.0,2316.0,0.0
213,9,17.0,4,15,13.0,0.0,0.0,110.0,0.0,350.0,460.0,0.0
213,9,17.0,4,15,7.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0
213,11,1.0,4,13,11.0,0.0,0.0,0.0,0.0,720.0,720.0,0.0
213,11,1.0,4,14,,,,,,,,
213,11,1.0,4,15,,,,,,,,
213,11,7.0,5,13,6.0,8000.0,0.0,0.0,0.0,0.0,8000.0,8000.0
213,11,7.0,5,13,11.0,680.0,0.0,0.0,0.0,0.0,680.0,0.0
213,11,7.0,5,13,2.0,4500.0,0.0,0.0,0.0,0.0,4500.0,4500.0
213,11,7.0,5,14,6.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0
213,11,7.0,5,14,11.0,1200.0,0.0,0.0,0.0,0.0,1200.0,0.0
213,11,7.0,5,15,11.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0
213,11,21.0,3,14,6.0,2600.0,0.0,0.0,0.0,0.0,2600.0,2600.0
213,11,21.0,3,14,11.0,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0
213,11,21.0,3,15,,,,,,,,
213,11,21.0,3,20,11.0,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0
213,11,29.0,3,13,,,,,,,,
213,11,29.0,3,14,12.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0
213,11,29.0,3,14,11.0,0.0,0.0,0.0,0.0,680.0,680.0,0.0
213,11,29.0,3,15,13.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0
213,11,29.0,3,15,11.0,0.0,0.0,0.0,0.0,1050.0,1050.0,0.0
213,11,37.0,8,13,13.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0
213,11,37.0,8,13,11.0,0.0,0.0,0.0,0.0,2100.0,2100.0,0.0
213,11,37.0,8,14,11.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0
213,11,37.0,8,14,2.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0
213,11,37.0,8,15,13.0,0.0,0.0,0.0,0.0,800.0,800.0,700.0
213,11,37.0,8,15,11.0,0.0,0.0,0.0,2500.0,0.0,2500.0,0.0
213,11,53.0,3,13,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
213,11,53.0,3,15,11.0,1000.0,0.0,0.0,0.0,1500.0,2500.0,700.0
213,11,53.0,3,19,11.0,800.0,0.0,0.0,0.0,600.0,1400.0,0.0
213,11,53.0,3,19,6.0,600.0,0.0,0.0,0.0,0.0,600.0,600.0
213,13,1.0,21,13,,,,,,,,
213,13,1.0,21,14,,,,,,,,
213,13,1.0,21,15,,,,,,,,
213,13,7.0,3,13,11.0,730.0,0.0,0.0,0.0,0.0,730.0,0.0
213,13,7.0,3,13,8.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0
213,13,7.0,3,14,11.0,1050.0,0.0,0.0,0.0,0.0,1050.0,0.0
213,13,7.0,3,14,8.0,800.0,0.0,0.0,0.0,0.0,800.0,800.0
213,13,7.0,3,15,8.0,800.0,0.0,0.0,0.0,0.0,800.0,0.0
213,13,7.0,3,15,11.0,830.0,0.0,0.0,0.0,0.0,830.0,0.0
213,13,19.0,8,13,6.0,4000.0,0.0,0.0,0.0,0.0,4000.0,4000.0
213,13,19.0,8,13,11.0,1200.0,0.0,0.0,0.0,0.0,1200.0,0.0
213,13,19.0,8,14,11.0,700.0,0.0,0.0,0.0,0.0,700.0,0.0
213,13,19.0,8,14,6.0,350.0,0.0,0.0,0.0,0.0,350.0,350.0
213,13,19.0,8,15,11.0,0.0,0.0,0.0,0.0,960.0,960.0,0.0
213,13,25.0,10,13,11.0,960.0,0.0,0.0,0.0,0.0,960.0,0.0
213,13,25.0,10,14,11.0,1250.0,0.0,0.0,0.0,0.0,1250.0,0.0
213,13,25.0,10,14,8.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0
213,13,25.0,10,15,11.0,1250.0,0.0,0.0,0.0,0.0,1250.0,0.0
213,13,25.0,10,15,6.0,4000.0,0.0,0.0,0.0,0.0,4000.0,4000.0
213,13,43.0,3,13,11.0,0.0,0.0,0.0,0.0,800.0,800.0,0.0
213,13,43.0,3,15,11.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0
213,13,43.0,3,20,11.0,0.0,0.0,0.0,0.0,1300.0,1300.0,0.0
213,13,49.0,1,13,11.0,0.0,0.0,0.0,0.0,1700.0,1700.0,0.0
213,13,49.0,1,14,11.0,650.0,0.0,0.0,0.0,0.0,650.0,0.0
213,13,49.0,1,20,11.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
213,15,5.0,3,13,,,,,,,,
213,15,5.0,3,14,11.0,0.0,0.0,0.0,960.0,0.0,960.0,0.0
213,15,5.0,3,15,11.0,0.0,0.0,0.0,0.0,1220.0,1220.0,0.0
213,15,13.0,4,13,11.0,0.0,800.0,0.0,650.0,100.0,1550.0,0.0
213,15,13.0,4,13,13.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0
213,15,13.0,4,14,13.0,0.0,0.0,0.0,350.0,0.0,350.0,0.0
213,15,13.0,4,14,11.0,0.0,560.0,0.0,1000.0,0.0,1560.0,0.0
213,15,13.0,4,15,11.0,0.0,600.0,0.0,580.0,0.0,1180.0,0.0
213,15,13.0,4,15,2.0,800.0,0.0,0.0,0.0,0.0,800.0,1200.0
213,15,13.0,4,15,13.0,0.0,170.0,0.0,140.0,0.0,310.0,0.0
213,15,31.0,13,13,11.0,0.0,0.0,0.0,0.0,520.0,520.0,0.0
213,15,31.0,13,14,11.0,0.0,0.0,0.0,0.0,800.0,800.0,0.0
213,15,31.0,13,15,11.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
213,15,41.0,6,13,,,,,,,,
213,15,41.0,6,14,,,,,,,,
213,15,41.0,6,15,,,,,,,,
213,15,51.0,7,13,6.0,40000.0,0.0,0.0,0.0,0.0,40000.0,40000.0
213,15,51.0,7,13,11.0,1850.0,0.0,0.0,0.0,0.0,1850.0,0.0
213,15,51.0,7,13,13.0,350.0,0.0,0.0,50.0,0.0,400.0,350.0
213,15,51.0,7,14,13.0,1200.0,20.0,0.0,40.0,10.0,1270.0,1200.0
213,15,51.0,7,14,11.0,0.0,850.0,0.0,1110.0,0.0,1960.0,0.0
213,15,51.0,7,15,13.0,320.0,20.0,0.0,60.0,0.0,400.0,320.0
213,15,51.0,7,15,11.0,0.0,960.0,0.0,1000.0,0.0,1960.0,0.0
213,15,53.0,9,13,11.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0
213,15,53.0,9,15,11.0,1200.0,0.0,0.0,0.0,0.0,1200.0,0.0
213,15,53.0,9,20,11.0,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0
213,15,53.0,9,20,6.0,27600.0,0.0,0.0,0.0,0.0,27600.0,27600.0
213,15,61.0,2,13,11.0,900.0,0.0,0.0,300.0,200.0,1400.0,0.0
213,15,61.0,2,13,6.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0
213,15,61.0,2,13,13.0,80.0,0.0,0.0,50.0,50.0,180.0,100.0
213,15,61.0,2,14,13.0,250.0,0.0,0.0,200.0,100.0,550.0,450.0
213,15,61.0,2,14,11.0,900.0,0.0,0.0,500.0,200.0,1600.0,0.0
213,15,61.0,2,14,6.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0
213,15,61.0,2,15,6.0,2000.0,0.0,0.0,0.0,0.0,2000.0,2000.0
213,15,61.0,2,15,11.0,1800.0,0.0,0.0,0.0,0.0,1800.0,0.0
213,15,61.0,2,15,13.0,200.0,0.0,0.0,0.0,100.0,300.0,0.0
213,17,2.0,3,13,13.0,0.0,0.0,0.0,240.0,0.0,240.0,0.0
213,17,2.0,3,13,11.0,0.0,0.0,0.0,0.0,2295.0,2295.0,0.0
213,17,2.0,3,13,6.0,0.0,0.0,0.0,350.0,0.0,350.0,350.0
213,17,2.0,3,14,6.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0
213,17,2.0,3,14,13.0,0.0,0.0,200.0,300.0,450.0,950.0,0.0
213,17,2.0,3,14,7.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0
213,17,2.0,3,14,11.0,0.0,0.0,0.0,0.0,1920.0,1920.0,0.0
213,17,2.0,3,14,12.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0
213,17,2.0,3,15,11.0,0.0,0.0,0.0,0.0,1270.0,1270.0,0.0
213,17,2.0,3,15,13.0,0.0,0.0,0.0,0.0,130.0,130.0,0.0
213,17,2.0,3,15,6.0,0.0,0.0,0.0,420.0,0.0,420.0,420.0
215,1,1.0,9,13,,,,,,,,
215,1,1.0,9,14,,,,,,,,
215,1,1.0,9,15,,,,,,,,
215,1,5.0,15,13,,,,,,,,
215,1,5.0,15,14,,,,,,,,
215,1,5.0,15,15,,,,,,,,
215,1,11.0,13,13,,,,,,,,
215,1,11.0,13,14,,,,,,,,
215,1,11.0,13,15,,,,,,,,
215,1,15.0,18,13,,,,,,,,
215,1,15.0,18,14,,,,,,,,
215,1,15.0,18,15,,,,,,,,
215,1,19.0,18,13,,,,,,,,
215,1,19.0,18,14,,,,,,,,
215,1,19.0,18,15,,,,,,,,
215,1,23.0,9,13,,,,,,,,
215,1,23.0,9,14,,,,,,,,
215,1,23.0,9,15,,,,,,,,
215,1,27.0,13,13,,,,,,,,
215,1,27.0,13,14,,,,,,,,
215,1,27.0,13,15,,,,,,,,
215,1,29.0,16,13,,,,,,,,
215,1,29.0,16,15,,,,,,,,
215,1,29.0,16,19,,,,,,,,
215,1,39.0,15,13,,,,,,,,
215,1,39.0,15,14,,,,,,,,
215,1,39.0,15,15,,,,,,,,
215,1,47.0,19,13,,,,,,,,
215,1,47.0,19,14,,,,,,,,
215,1,47.0,19,19,,,,,,,,
215,3,1.0,2,13,,,,,,,,
215,3,1.0,2,14,,,,,,,,
215,3,1.0,2,15,,,,,,,,
215,3,7.0,5,13,,,,,,,,
215,3,7.0,5,14,,,,,,,,
215,3,7.0,5,15,,,,,,,,
215,5,1.0,9,13,,,,,,,,
215,5,1.0,9,14,,,,,,,,
215,5,1.0,9,19,,,,,,,,
215,5,11.0,5,13,8.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0
215,5,11.0,5,13,11.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0
215,5,11.0,5,13,7.0,300.0,0.0,0.0,0.0,0.0,300.0,300.0
215,5,11.0,5,14,7.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0
215,5,11.0,5,14,11.0,800.0,0.0,0.0,0.0,0.0,800.0,0.0
215,5,11.0,5,19,,,,,,,,
215,5,23.0,5,13,,,,,,,,
215,5,23.0,5,14,,,,,,,,
215,5,23.0,5,15,,,,,,,,
215,5,37.0,8,13,7.0,500.0,0.0,0.0,0.0,0.0,500.0,500.0
215,5,37.0,8,13,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
215,5,37.0,8,13,13.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0
215,5,37.0,8,14,11.0,1200.0,0.0,0.0,0.0,0.0,1200.0,0.0
215,5,37.0,8,15,13.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0
215,5,37.0,8,15,11.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
215,5,47.0,6,13,6.0,250.0,0.0,0.0,0.0,0.0,250.0,250.0
215,5,47.0,6,13,11.0,50.0,0.0,0.0,0.0,900.0,950.0,0.0
215,5,47.0,6,15,,,,,,,,
215,5,47.0,6,19,11.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0
215,7,5.0,2,13,13.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
215,7,5.0,2,13,11.0,0.0,300.0,0.0,0.0,1200.0,1500.0,0.0
215,7,5.0,2,14,11.0,0.0,300.0,0.0,400.0,200.0,900.0,0.0
215,7,5.0,2,14,13.0,0.0,200.0,0.0,0.0,100.0,300.0,0.0
215,7,5.0,2,15,13.0,0.0,100.0,0.0,120.0,100.0,320.0,0.0
215,7,5.0,2,15,11.0,0.0,300.0,0.0,0.0,400.0,700.0,0.0
215,7,17.0,4,13,11.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0
215,7,17.0,4,14,11.0,0.0,0.0,0.0,0.0,360.0,360.0,0.0
215,7,17.0,4,15,11.0,0.0,0.0,0.0,0.0,650.0,650.0,0.0
215,7,27.0,3,13,11.0,0.0,500.0,0.0,0.0,0.0,500.0,0.0
215,7,27.0,3,14,11.0,0.0,200.0,0.0,100.0,0.0,300.0,0.0
215,7,27.0,3,15,11.0,0.0,300.0,0.0,200.0,0.0,500.0,0.0
215,9,11.0,8,13,10.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
215,9,11.0,8,13,11.0,1000.0,0.0,0.0,0.0,1000.0,2000.0,0.0
215,9,11.0,8,14,11.0,1000.0,0.0,0.0,0.0,1500.0,2500.0,0.0
215,9,11.0,8,14,10.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
215,9,11.0,8,14,13.0,300.0,0.0,0.0,0.0,500.0,800.0,0.0
215,9,11.0,8,15,11.0,720.0,0.0,0.0,0.0,0.0,720.0,0.0
215,9,21.0,3,13,11.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0
215,9,21.0,3,14,11.0,3000.0,0.0,0.0,0.0,0.0,3000.0,2000.0
215,9,21.0,3,14,7.0,300.0,500.0,0.0,0.0,0.0,800.0,500.0
215,9,21.0,3,15,11.0,900.0,0.0,0.0,0.0,0.0,900.0,0.0
215,9,25.0,14,13,,,,,,,,
215,9,25.0,14,14,,,,,,,,
215,9,25.0,14,15,,,,,,,,
215,9,31.0,21,13,,,,,,,,
215,9,31.0,21,14,,,,,,,,
215,9,31.0,21,15,,,,,,,,
215,11,1.0,4,13,,,,,,,,
215,11,1.0,4,14,,,,,,,,
215,11,1.0,4,15,,,,,,,,
215,11,13.0,3,13,,,,,,,,
215,11,13.0,3,14,,,,,,,,
215,11,13.0,3,15,,,,,,,,
215,11,21.0,9,13,7.0,0.0,0.0,0.0,0.0,280.0,280.0,0.0
215,11,21.0,9,13,8.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0
215,11,21.0,9,13,11.0,1800.0,0.0,0.0,0.0,0.0,1800.0,0.0
215,11,21.0,9,14,11.0,680.0,0.0,0.0,0.0,0.0,680.0,0.0
215,11,21.0,9,19,,,,,,,,
215,11,29.0,9,13,,,,,,,,
215,11,29.0,9,14,,,,,,,,
215,11,29.0,9,15,,,,,,,,
215,11,35.0,10,13,11.0,1190.0,0.0,0.0,0.0,0.0,1190.0,0.0
215,11,35.0,10,14,11.0,0.0,0.0,0.0,0.0,680.0,680.0,0.0
215,11,35.0,10,14,7.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
215,11,35.0,10,15,11.0,450.0,0.0,0.0,0.0,0.0,450.0,0.0
215,13,9.0,16,13,,,,,,,,
215,13,9.0,16,14,,,,,,,,
215,13,9.0,16,15,,,,,,,,
215,13,17.0,13,13,11.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0
215,13,17.0,13,14,11.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0
215,13,17.0,13,15,,,,,,,,
215,13,27.0,12,13,11.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
215,13,27.0,12,13,12.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0
215,13,27.0,12,14,12.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0
215,13,27.0,12,14,11.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
215,13,27.0,12,15,,,,,,,,
215,13,35.0,9,14,11.0,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0
215,13,35.0,9,15,,,,,,,,
215,13,35.0,9,19,11.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
215,13,41.0,11,13,,,,,,,,
215,13,41.0,11,14,11.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0
215,13,41.0,11,15,,,,,,,,
215,13,51.0,4,13,,,,,,,,
215,13,51.0,4,14,13.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
215,13,51.0,4,14,7.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
215,13,51.0,4,14,11.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
215,13,51.0,4,15,11.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0
215,13,59.0,5,13,11.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0
215,13,59.0,5,14,,,,,,,,
215,13,59.0,5,15,11.0,1000.0,0.0,0.0,0.0,0.0,1000.0,600.0
215,15,5.0,3,13,,,,,,,,
215,15,5.0,3,14,11.0,0.0,0.0,0.0,0.0,345.0,345.0,0.0
215,15,5.0,3,15,,,,,,,,
215,15,13.0,7,13,,,,,,,,
215,15,13.0,7,14,,,,,,,,
215,15,13.0,7,15,,,,,,,,
215,15,21.0,8,14,,,,,,,,
215,15,21.0,8,15,11.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0
215,15,21.0,8,19,,,,,,,,
215,15,27.0,4,13,,,,,,,,
215,15,27.0,4,14,,,,,,,,
215,15,27.0,4,15,,,,,,,,
215,15,37.0,12,13,11.0,0.0,0.0,0.0,0.0,860.0,860.0,0.0
215,15,37.0,12,14,,,,,,,,
215,15,37.0,12,15,,,,,,,,
215,15,41.0,14,13,,,,,,,,
215,15,41.0,14,14,11.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0
215,15,41.0,14,15,,,,,,,,
215,17,3.0,2,13,,,,,,,,
215,17,3.0,2,14,,,,,,,,
215,17,3.0,2,15,,,,,,,,
215,17,11.0,7,13,,,,,,,,
215,17,11.0,7,14,11.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0
215,17,11.0,7,15,11.0,0.0,0.0,0.0,0.0,950.0,950.0,0.0
215,17,17.0,10,13,,,,,,,,
215,17,17.0,10,14,,,,,,,,
215,17,17.0,10,15,,,,,,,,
215,17,23.0,8,13,,,,,,,,
215,17,23.0,8,14,,,,,,,,
215,17,23.0,8,15,,,,,,,,
215,17,27.0,8,13,,,,,,,,
215,17,27.0,8,14,,,,,,,,
215,17,27.0,8,15,,,,,,,,
215,17,33.0,12,13,,,,,,,,
215,17,33.0,12,14,,,,,,,,
215,17,33.0,12,15,,,,,,,,
217,1,1.0,16,13,,,,,,,,
217,1,1.0,16,14,,,,,,,,
217,1,1.0,16,15,,,,,,,,
217,1,3.0,9,13,,,,,,,,
217,1,3.0,9,14,,,,,,,,
217,1,3.0,9,15,,,,,,,,
217,1,7.0,26,13,,,,,,,,
217,1,7.0,26,14,,,,,,,,
217,1,7.0,26,15,,,,,,,,
217,1,13.0,4,13,,,,,,,,
217,1,13.0,4,14,,,,,,,,
217,1,13.0,4,15,,,,,,,,
217,1,21.0,8,13,,,,,,,,
217,1,21.0,8,14,,,,,,,,
217,1,21.0,8,15,,,,,,,,
217,1,27.0,8,13,,,,,,,,
217,1,27.0,8,14,,,,,,,,
217,1,27.0,8,15,,,,,,,,
217,1,49.0,9,13,,,,,,,,
217,1,49.0,9,14,,,,,,,,
217,1,49.0,9,15,,,,,,,,
217,3,5.0,2,13,,,,,,,,
217,3,5.0,2,14,,,,,,,,
217,3,5.0,2,15,,,,,,,,
217,3,9.0,11,13,,,,,,,,
217,3,9.0,11,14,,,,,,,,
217,3,9.0,11,15,,,,,,,,
217,5,7.0,2,13,6.0,40000.0,0.0,0.0,0.0,0.0,40000.0,40000.0
217,5,7.0,2,13,11.0,3500.0,0.0,0.0,0.0,0.0,3500.0,1500.0
217,5,7.0,2,14,11.0,450.0,0.0,0.0,0.0,0.0,450.0,125.0
217,5,7.0,2,20,11.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0
217,5,21.0,5,13,11.0,0.0,0.0,0.0,0.0,900.0,900.0,160.0
217,5,21.0,5,14,,,,,,,,
217,5,21.0,5,15,8.0,0.0,0.0,0.0,0.0,240.0,240.0,0.0
217,5,21.0,5,15,11.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
217,5,39.0,3,13,11.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0
217,5,39.0,3,14,6.0,3500.0,0.0,0.0,0.0,0.0,3500.0,3500.0
217,5,39.0,3,14,13.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
217,5,39.0,3,14,11.0,900.0,0.0,0.0,0.0,150.0,1050.0,0.0
217,5,39.0,3,14,7.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0
217,5,39.0,3,15,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
217,5,53.0,13,14,,,,,,,,
217,5,53.0,13,15,,,,,,,,
217,5,53.0,13,20,,,,,,,,
217,7,1.0,12,13,,,,,,,,
217,7,1.0,12,19,,,,,,,,
217,7,1.0,12,20,,,,,,,,
217,7,9.0,5,13,,,,,,,,
217,7,9.0,5,14,,,,,,,,
217,7,9.0,5,15,,,,,,,,
217,7,27.0,2,13,,,,,,,,
217,7,27.0,2,14,7.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0
217,7,27.0,2,14,10.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0
217,7,27.0,2,15,11.0,0.0,0.0,0.0,0.0,720.0,720.0,0.0
217,7,39.0,10,13,,,,,,,,
217,7,39.0,10,14,,,,,,,,
217,7,39.0,10,15,,,,,,,,
217,7,55.0,6,13,11.0,0.0,0.0,0.0,0.0,800.0,800.0,0.0
217,7,55.0,6,14,,,,,,,,
217,7,55.0,6,15,,,,,,,,
217,9,3.0,7,13,11.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0
217,9,3.0,7,14,11.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0
217,9,3.0,7,15,11.0,0.0,0.0,0.0,0.0,850.0,850.0,0.0
217,9,11.0,8,13,,,,,,,,
217,9,11.0,8,14,,,,,,,,
217,9,11.0,8,15,,,,,,,,
217,9,33.0,8,13,,,,,,,,
217,9,33.0,8,14,,,,,,,,
217,9,33.0,8,15,,,,,,,,
217,9,41.0,9,13,11.0,0.0,0.0,0.0,0.0,650.0,650.0,0.0
217,9,41.0,9,13,7.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0
217,9,41.0,9,14,11.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0
217,9,41.0,9,14,7.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0
217,9,41.0,9,15,,,,,,,,
217,9,49.0,3,13,,,,,,,,
217,9,49.0,3,14,,,,,,,,
217,9,49.0,3,15,,,,,,,,
217,11,1.0,29,13,,,,,,,,
217,11,1.0,29,14,,,,,,,,
217,11,1.0,29,15,,,,,,,,
217,11,9.0,4,13,,,,,,,,
217,11,9.0,4,14,,,,,,,,
217,11,9.0,4,15,,,,,,,,
217,11,25.0,6,13,,,,,,,,
217,11,25.0,6,14,,,,,,,,
217,11,25.0,6,15,,,,,,,,
217,11,27.0,8,13,,,,,,,,
217,11,27.0,8,14,,,,,,,,
217,11,27.0,8,15,,,,,,,,
217,12,5.0,10,13,,,,,,,,
217,12,5.0,10,14,,,,,,,,
217,12,5.0,10,15,,,,,,,,
217,12,13.0,9,13,,,,,,,,
217,12,13.0,9,14,,,,,,,,
217,12,13.0,9,15,,,,,,,,
217,12,19.0,4,15,,,,,,,,
217,12,19.0,4,19,,,,,,,,
217,12,19.0,4,20,,,,,,,,
217,12,29.0,8,13,,,,,,,,
217,12,29.0,8,14,,,,,,,,
217,12,29.0,8,15,,,,,,,,
217,12,33.0,4,13,,,,,,,,
217,12,33.0,4,14,,,,,,,,
217,12,33.0,4,15,,,,,,,,
217,13,9.0,3,13,13.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0
217,13,9.0,3,13,7.0,0.0,0.0,0.0,0.0,260.0,260.0,260.0
217,13,9.0,3,13,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
217,13,9.0,3,14,11.0,0.0,0.0,0.0,0.0,720.0,720.0,0.0
217,13,9.0,3,14,7.0,0.0,0.0,0.0,0.0,390.0,390.0,390.0
217,13,9.0,3,14,13.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0
217,13,9.0,3,15,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
217,13,9.0,3,15,8.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0
217,13,27.0,9,14,,,,,,,,
217,13,27.0,9,15,,,,,,,,
217,13,27.0,9,20,,,,,,,,
217,13,37.0,6,13,11.0,0.0,0.0,0.0,0.0,700.0,700.0,0.0
217,13,37.0,6,14,11.0,0.0,0.0,0.0,0.0,800.0,800.0,0.0
217,13,37.0,6,14,10.0,0.0,0.0,0.0,0.0,1300.0,1300.0,1300.0
217,13,37.0,6,15,11.0,0.0,0.0,0.0,600.0,400.0,1000.0,0.0
217,13,45.0,6,13,,,,,,,,
217,13,45.0,6,14,,,,,,,,
217,13,45.0,6,15,,,,,,,,
217,15,7.0,9,13,,,,,,,,
217,15,7.0,9,14,,,,,,,,
217,15,7.0,9,15,,,,,,,,
217,15,21.0,8,13,7.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0
217,15,21.0,8,13,6.0,4500.0,0.0,0.0,0.0,0.0,4500.0,4500.0
217,15,21.0,8,13,11.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0
217,15,21.0,8,14,11.0,0.0,1100.0,0.0,0.0,2400.0,3500.0,0.0
217,15,21.0,8,15,,,,,,,,
217,15,31.0,11,13,6.0,15000.0,0.0,0.0,0.0,0.0,15000.0,15000.0
217,15,31.0,11,13,7.0,1000.0,0.0,0.0,0.0,0.0,1000.0,800.0
217,15,31.0,11,13,11.0,600.0,0.0,0.0,0.0,0.0,600.0,0.0
