tinh,huyen,xa,diaban,hoso,tongthu_01,tongthu_02,tongthu_03,tongthu_04,tongthu_05,tongthu_06,tongthu_07,tongthu_08,tongthu_09,tongthu_10,tongthu_11,tongthu_12,tongthu_13,tongthu_14,tongthu_15,m6ac8,m6ac9,m6bc7,m8c7
217,12,33.0,4,14,136648.0,0.0,0.0,0.0,0.0,4831.0,0.0,0.0,0.0,0.0,0.0,5748.0,69.0,126000.0,0.0,0,0,0,1
217,12,33.0,4,15,64385.0,0.0,64.0,25886.0,0.0,14887.0,7417.0,0.0,0.0,0.0,0.0,15732.0,399.0,0.0,0.0,0,0,3100,2
217,13,9.0,3,13,39790.0,0.0,93.0,16515.0,0.0,11416.0,6086.0,0.0,0.0,1050.0,0.0,0.0,130.0,4500.0,0.0,0,0,0,2
217,13,9.0,3,14,24780.0,0.0,373.0,3490.0,0.0,10729.0,4704.0,0.0,0.0,1210.0,0.0,0.0,4274.0,0.0,0.0,0,0,0,2
217,13,9.0,3,15,42394.0,0.0,0.0,0.0,0.0,15275.0,14661.0,0.0,0.0,1300.0,0.0,0.0,11158.0,0.0,0.0,0,0,0,1
217,13,27.0,9,14,30824.0,0.0,0.0,3526.0,0.0,6953.0,3958.0,0.0,0.0,0.0,0.0,4396.0,6991.0,5000.0,0.0,0,0,160,2
217,13,27.0,9,15,18215.0,0.0,0.0,6268.0,0.0,4269.0,2048.0,0.0,0.0,0.0,0.0,2795.0,2835.0,0.0,0.0,0,0,0,2
217,13,27.0,9,20,22087.0,0.0,0.0,0.0,0.0,855.0,1285.0,0.0,0.0,0.0,0.0,0.0,19947.0,0.0,0.0,0,0,400,2
217,13,37.0,6,13,31135.0,0.0,0.0,4646.0,0.0,10427.0,5975.0,0.0,0.0,700.0,1000.0,0.0,8387.0,0.0,0.0,0,0,2200,2
217,13,37.0,6,14,24171.0,0.0,0.0,5496.0,0.0,5713.0,2519.0,0.0,0.0,2100.0,750.0,0.0,7593.0,0.0,0.0,0,0,0,2
217,13,37.0,6,15,62748.0,0.0,0.0,4793.0,0.0,15207.0,26360.0,0.0,0.0,1000.0,0.0,4596.0,792.0,10000.0,0.0,0,0,10500,1
217,13,45.0,6,13,42379.0,0.0,0.0,0.0,0.0,5468.0,2345.0,0.0,0.0,0.0,0.0,0.0,34566.0,0.0,0.0,0,0,10000,2
217,13,45.0,6,14,37025.0,0.0,232.0,0.0,0.0,9078.0,6171.0,0.0,0.0,0.0,0.0,0.0,11544.0,10000.0,0.0,600,1600,0,1
217,13,45.0,6,15,61199.0,0.0,0.0,5349.0,0.0,13227.0,8203.0,0.0,0.0,0.0,0.0,0.0,31420.0,3000.0,0.0,0,0,0,1
217,15,7.0,9,13,62267.0,47.0,73.0,0.0,0.0,4927.0,1439.0,0.0,0.0,0.0,0.0,43212.0,569.0,12000.0,0.0,0,0,2500,1
217,15,7.0,9,14,112614.0,0.0,778.0,0.0,0.0,5015.0,0.0,0.0,0.0,0.0,0.0,55200.0,16621.0,35000.0,0.0,0,0,0,1
217,15,7.0,9,15,105744.0,0.0,128.0,10697.0,0.0,2051.0,0.0,0.0,0.0,0.0,0.0,49116.0,12752.0,31000.0,0.0,0,0,1500,1
217,15,21.0,8,13,132691.0,0.0,0.0,33541.0,0.0,19265.0,57959.0,0.0,0.0,6800.0,2700.0,0.0,426.0,12000.0,0.0,4500,4500,19100,1
217,15,21.0,8,14,119717.0,0.0,0.0,14082.0,0.0,11895.0,72637.0,0.0,0.0,3500.0,12290.0,0.0,313.0,5000.0,0.0,0,0,0,2
217,15,21.0,8,15,59224.0,0.0,0.0,34123.0,0.0,818.0,1364.0,0.0,0.0,0.0,0.0,0.0,5419.0,17500.0,0.0,0,0,11910,1
217,15,31.0,11,13,51538.0,0.0,62.0,29156.0,0.0,0.0,5355.0,0.0,0.0,16600.0,0.0,0.0,365.0,0.0,0.0,0,7000,700,2
217,15,31.0,11,14,106179.0,0.0,0.0,19645.0,0.0,28356.0,28408.0,0.0,0.0,16300.0,1670.0,0.0,1100.0,10700.0,0.0,0,0,18070,1
217,15,31.0,11,15,26372.0,0.0,23.0,10067.0,0.0,6064.0,3215.0,0.0,0.0,700.0,0.0,0.0,303.0,6000.0,0.0,0,0,650,1
217,17,9.0,4,13,29164.0,0.0,0.0,0.0,0.0,6431.0,11660.0,0.0,0.0,500.0,0.0,0.0,10573.0,0.0,0.0,0,0,0,2
217,17,9.0,4,14,18802.0,0.0,0.0,0.0,0.0,3501.0,2019.0,0.0,0.0,0.0,0.0,0.0,13282.0,0.0,0.0,0,0,0,2
217,17,9.0,4,15,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0,0,0,2
217,17,19.0,1,13,41544.0,0.0,0.0,0.0,0.0,3581.0,2939.0,0.0,0.0,250.0,0.0,0.0,6274.0,28500.0,0.0,0,0,1100,2
217,17,19.0,1,14,18902.0,0.0,0.0,0.0,0.0,5171.0,5781.0,0.0,0.0,600.0,0.0,0.0,2350.0,5000.0,0.0,0,0,0,1
217,17,19.0,1,15,19447.0,0.0,0.0,0.0,0.0,8857.0,1653.0,0.0,0.0,500.0,0.0,6456.0,1981.0,0.0,0.0,0,0,0,2
217,17,33.0,7,13,615556.0,0.0,0.0,134997.0,0.0,1944.0,16351.0,0.0,0.0,2000.0,0.0,77197.0,7985.0,375082.0,0.0,0,0,0,2
217,17,33.0,7,14,250291.0,519.0,0.0,0.0,0.0,19610.0,84039.0,0.0,0.0,250.0,400.0,9991.0,7982.0,127500.0,0.0,0,0,0,1
217,17,33.0,7,19,75147.0,0.0,0.0,28468.0,0.0,8049.0,3232.0,0.0,0.0,1500.0,0.0,0.0,2898.0,31000.0,0.0,0,0,7000,1
217,17,39.0,5,13,32344.0,0.0,0.0,0.0,0.0,9657.0,1106.0,0.0,0.0,480.0,0.0,6408.0,8693.0,6000.0,0.0,0,0,18000,1
217,17,39.0,5,14,126161.0,0.0,29.0,35438.0,0.0,17716.0,14137.0,0.0,0.0,0.0,0.0,0.0,841.0,58000.0,0.0,0,0,1500,1
217,17,39.0,5,15,27036.0,0.0,0.0,13306.0,0.0,5297.0,4774.0,0.0,0.0,540.0,0.0,0.0,119.0,3000.0,0.0,0,0,0,1
217,18,11.0,5,13,25128.0,0.0,0.0,0.0,0.0,4173.0,9479.0,0.0,0.0,0.0,0.0,0.0,11476.0,0.0,0.0,0,0,0,2
217,18,11.0,5,14,34228.0,0.0,0.0,16655.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,16080.0,455.0,0.0,0.0,0,0,0,2
217,18,11.0,5,15,29448.0,0.0,0.0,19903.0,0.0,3006.0,6321.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0,0,0,2
217,18,19.0,7,13,50465.0,0.0,0.0,38566.0,0.0,8195.0,1064.0,0.0,0.0,0.0,0.0,0.0,140.0,2500.0,0.0,0,0,0,1
217,18,19.0,7,15,29377.0,0.0,0.0,0.0,0.0,12490.0,11194.0,0.0,0.0,0.0,0.0,0.0,5693.0,0.0,0.0,0,0,0,2
217,18,19.0,7,20,30240.0,0.0,0.0,14175.0,0.0,13018.0,640.0,0.0,0.0,0.0,0.0,0.0,2407.0,0.0,0.0,0,0,0,2
217,19,1.0,26,13,34390.0,0.0,0.0,0.0,0.0,12883.0,8676.0,0.0,0.0,0.0,0.0,0.0,12831.0,0.0,0.0,0,0,0,2
217,19,1.0,26,14,355266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350244.0,5022.0,0.0,0.0,0,0,13500,1
217,19,1.0,26,15,104594.0,0.0,0.0,29267.0,0.0,9561.0,13081.0,0.0,0.0,0.0,0.0,0.0,52685.0,0.0,0.0,0,0,5200,2
217,19,5.0,3,13,41198.0,0.0,0.0,38135.0,0.0,630.0,1626.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0,0,0,2
217,19,5.0,3,14,23503.0,0.0,0.0,0.0,0.0,5378.0,15290.0,0.0,0.0,0.0,0.0,0.0,2835.0,0.0,0.0,0,0,0,2
217,19,5.0,3,15,45915.0,0.0,0.0,24401.0,0.0,14347.0,7094.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0,0,0,2
217,19,25.0,3,14,107416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107416.0,0.0,0.0,0,0,0,1
217,19,25.0,3,15,96506.0,1245.0,0.0,60362.0,0.0,23184.0,0.0,0.0,0.0,420.0,0.0,0.0,11295.0,0.0,0.0,0,0,2100,2
217,19,25.0,3,20,42542.0,0.0,0.0,7811.0,0.0,11393.0,18630.0,0.0,0.0,1600.0,0.0,0.0,1708.0,1400.0,0.0,0,0,0,2
217,19,51.0,3,13,40984.0,0.0,0.0,0.0,0.0,31331.0,9009.0,0.0,0.0,625.0,0.0,0.0,19.0,0.0,0.0,0,0,0,2
217,19,51.0,3,14,29111.0,0.0,0.0,0.0,0.0,18370.0,10196.0,0.0,0.0,420.0,0.0,0.0,125.0,0.0,0.0,0,0,0,2
217,19,51.0,3,19,45287.0,0.0,0.0,0.0,0.0,26474.0,8366.0,0.0,0.0,735.0,0.0,0.0,9712.0,0.0,0.0,0,0,0,2
217,20,55.0,7,14,53018.0,0.0,8.0,6479.0,0.0,13351.0,4311.0,0.0,0.0,3900.0,0.0,0.0,6569.0,18400.0,0.0,0,0,0,1
217,20,55.0,7,19,48480.0,0.0,23.0,24051.0,0.0,12479.0,7542.0,0.0,0.0,2750.0,0.0,0.0,455.0,1180.0,0.0,0,0,2400,1
217,20,55.0,7,20,63096.0,0.0,1392.0,386.0,0.0,22986.0,13583.0,0.0,10284.0,3600.0,660.0,0.0,10205.0,0.0,0.0,0,0,8780,1
217,20,59.0,7,13,29163.0,0.0,0.0,0.0,0.0,8546.0,10086.0,0.0,0.0,3900.0,0.0,0.0,1631.0,5000.0,0.0,0,0,7100,2
217,20,59.0,7,14,69896.0,0.0,0.0,4259.0,0.0,35687.0,7672.0,0.0,0.0,2975.0,963.0,7859.0,231.0,10250.0,0.0,0,4500,12690,1
217,20,59.0,7,15,51165.0,0.0,168.0,2632.0,0.0,17922.0,12078.0,0.0,0.0,7360.0,0.0,0.0,3005.0,8000.0,0.0,0,0,0,1
217,20,75.0,6,13,62542.0,0.0,22.0,7060.0,0.0,8048.0,7922.0,0.0,0.0,779.0,8565.0,0.0,30146.0,0.0,0.0,0,0,3700,2
217,20,75.0,6,14,31381.0,0.0,9.0,9150.0,0.0,7235.0,8487.0,0.0,0.0,3040.0,701.0,0.0,259.0,2500.0,0.0,0,0,600,1
217,20,75.0,6,20,40787.0,0.0,0.0,9256.0,0.0,11579.0,11176.0,0.0,0.0,400.0,0.0,0.0,1376.0,7000.0,0.0,0,0,1800,1
221,1,1.0,9,15,65262.0,0.0,0.0,26898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38364.0,0.0,0.0,0,0,0,2
221,1,1.0,9,19,57056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12042.0,45014.0,0.0,0.0,0,0,0,2
221,1,1.0,9,20,216490.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214464.0,1013.0,0.0,0.0,0,0,0,2
221,1,5.0,9,13,86320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84274.0,2046.0,0.0,0.0,1000,0,0,2
221,1,5.0,9,14,78684.0,10.0,0.0,24452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37035.0,0.0,17187.0,0,0,14000,2
221,1,5.0,9,15,56268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56268.0,0.0,0.0,0,0,0,2
221,1,8.0,23,13,43996.0,0.0,0.0,18848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11316.0,13832.0,0.0,0.0,0,0,14500,2
221,1,8.0,23,19,66569.0,0.0,0.0,7335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59234.0,0.0,0.0,0,0,0,2
221,1,8.0,23,20,48494.0,0.0,0.0,22619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20760.0,5115.0,0.0,0.0,0,0,0,2
221,1,10.0,1,13,29725.0,0.0,0.0,20790.0,0.0,1393.0,1936.0,0.0,0.0,0.0,0.0,0.0,1606.0,4000.0,0.0,0,0,0,1
221,1,10.0,1,14,103273.0,0.0,293.0,6318.0,0.0,715.0,220.0,0.0,0.0,0.0,0.0,9444.0,16283.0,70000.0,0.0,0,0,0,1
221,1,10.0,1,15,38229.0,0.0,1519.0,27229.0,0.0,1991.0,6477.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0,0,0,2
221,1,17.0,14,13,94239.0,0.0,92.0,28528.0,0.0,0.0,0.0,0.0,0.0,0.0,33700.0,0.0,1919.0,30000.0,0.0,0,0,550,1
221,1,17.0,14,14,389133.0,0.0,0.0,43097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6036.0,340000.0,0.0,0,0,15700,1
221,1,17.0,14,15,333900.0,0.0,0.0,0.0,0.0,34315.0,0.0,0.0,0.0,0.0,0.0,99288.0,297.0,200000.0,0.0,0,0,0,1
221,3,15.0,8,13,91320.0,75.0,415.0,7858.0,0.0,8687.0,47823.0,0.0,0.0,0.0,0.0,6273.0,189.0,20000.0,0.0,0,0,0,1
221,3,15.0,8,14,125483.0,21.0,0.0,24096.0,3505.0,8425.0,66140.0,0.0,0.0,0.0,0.0,0.0,6296.0,17000.0,0.0,0,5000,0,1
221,3,15.0,8,15,56784.0,51.0,106.0,0.0,0.0,4448.0,20489.0,0.0,0.0,0.0,0.0,0.0,31690.0,0.0,0.0,0,0,0,2
221,3,29.0,2,13,61030.0,0.0,0.0,2445.0,0.0,19016.0,39179.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0,0,2500,1
221,3,29.0,2,14,29043.0,170.0,28.0,2758.0,0.0,8898.0,5791.0,0.0,0.0,0.0,0.0,0.0,7898.0,3500.0,0.0,0,3200,3300,1
221,3,29.0,2,15,69049.0,0.0,0.0,0.0,0.0,7645.0,36755.0,0.0,0.0,0.0,0.0,17381.0,268.0,7000.0,0.0,0,7000,6000,1
221,3,39.0,11,13,94172.0,0.0,0.0,4504.0,0.0,17474.0,21065.0,0.0,0.0,0.0,4120.0,16728.0,281.0,30000.0,0.0,0,22550,16550,1
221,3,39.0,11,14,68678.0,0.0,0.0,12309.0,0.0,12154.0,16267.0,0.0,0.0,0.0,0.0,0.0,16948.0,11000.0,0.0,0,0,0,1
221,3,39.0,11,15,39670.0,75.0,139.0,6663.0,0.0,8963.0,23549.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,4500,0,0,2
221,5,1.0,8,13,70281.0,0.0,2025.0,0.0,0.0,15565.0,32663.0,0.0,0.0,0.0,0.0,4965.0,5063.0,10000.0,0.0,0,0,0,1
221,5,1.0,8,14,17012.0,0.0,0.0,12074.0,0.0,0.0,1869.0,0.0,0.0,0.0,0.0,0.0,3069.0,0.0,0.0,0,0,1700,2
221,5,1.0,8,15,68525.0,21.0,0.0,21804.0,0.0,11227.0,12200.0,0.0,0.0,0.0,5200.0,17050.0,1023.0,0.0,0.0,0,0,0,2
221,5,9.0,7,13,63989.0,20.0,0.0,14905.0,0.0,10205.0,9299.0,0.0,0.0,0.0,0.0,9382.0,178.0,20000.0,0.0,0,0,1500,1
221,5,9.0,7,14,28268.0,0.0,46.0,14672.0,0.0,0.0,2337.0,0.0,0.0,0.0,0.0,0.0,11213.0,0.0,0.0,0,0,2600,2
221,5,9.0,7,15,56046.0,21.0,61.0,12837.0,0.0,18696.0,20472.0,0.0,0.0,0.0,0.0,0.0,959.0,3000.0,0.0,0,2000,8700,2
221,5,17.0,14,13,91625.0,152.0,243.0,23094.0,0.0,14107.0,35346.0,0.0,0.0,0.0,0.0,0.0,10683.0,8000.0,0.0,0,0,0,1
221,5,17.0,14,14,6563.0,0.0,55.0,0.0,0.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,0.0,0.0,0,0,0,2
221,5,17.0,14,15,7320.0,0.0,0.0,0.0,0.0,4973.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,1000.0,0.0,0,0,0,2
221,5,25.0,4,13,30712.0,0.0,28.0,7353.0,0.0,11357.0,8812.0,0.0,0.0,0.0,0.0,0.0,162.0,3000.0,0.0,0,0,0,1
221,5,25.0,4,14,39450.0,0.0,0.0,0.0,0.0,8340.0,25033.0,0.0,0.0,0.0,0.0,0.0,1077.0,5000.0,0.0,0,0,0,2
221,5,25.0,4,15,32604.0,0.0,0.0,2105.0,0.0,9581.0,19841.0,0.0,0.0,0.0,0.0,0.0,1077.0,0.0,0.0,0,0,0,2
221,5,33.0,19,13,67469.0,0.0,0.0,21782.0,0.0,15068.0,21653.0,0.0,0.0,0.0,4050.0,0.0,4916.0,0.0,0.0,0,0,1000,2
221,5,33.0,19,14,41533.0,0.0,55.0,11030.0,0.0,6230.0,9824.0,0.0,0.0,0.0,5300.0,0.0,3094.0,6000.0,0.0,0,0,0,1
221,5,33.0,19,15,61038.0,28.0,0.0,0.0,0.0,26440.0,27745.0,0.0,0.0,0.0,2750.0,3804.0,271.0,0.0,0.0,0,0,15700,2
221,5,39.0,5,13,33288.0,0.0,55.0,0.0,0.0,5334.0,9692.0,0.0,3360.0,0.0,0.0,0.0,1347.0,13500.0,0.0,0,0,0,2
221,5,39.0,5,14,72191.0,0.0,0.0,0.0,0.0,14896.0,48487.0,0.0,0.0,0.0,0.0,0.0,808.0,8000.0,0.0,0,500,1900,1
221,5,39.0,5,15,74835.0,0.0,0.0,13111.0,0.0,17208.0,43210.0,0.0,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0,0,1500,2
221,5,45.0,2,13,104805.0,0.0,0.0,3872.0,0.0,14540.0,21222.0,0.0,0.0,0.0,0.0,43472.0,21699.0,0.0,0.0,0,0,0,2
221,5,45.0,2,14,30283.0,21.0,0.0,0.0,0.0,10120.0,19837.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0,0,0,2
221,5,45.0,2,15,43436.0,0.0,138.0,10803.0,0.0,7304.0,5083.0,0.0,0.0,0.0,0.0,0.0,108.0,20000.0,0.0,0,0,3000,1
221,7,15.0,3,13,29251.0,38.0,0.0,0.0,0.0,20576.0,8110.0,0.0,0.0,500.0,0.0,0.0,27.0,0.0,0.0,0,0,2400,2
221,7,15.0,3,14,14428.0,0.0,0.0,0.0,0.0,9441.0,4276.0,0.0,0.0,500.0,0.0,0.0,211.0,0.0,0.0,0,0,0,2
221,7,15.0,3,15,69071.0,87.0,60.0,0.0,0.0,40244.0,27102.0,0.0,0.0,1400.0,0.0,0.0,178.0,0.0,0.0,0,0,0,2
221,7,23.0,6,13,67156.0,0.0,78.0,10653.0,0.0,15904.0,1404.0,0.0,0.0,800.0,0.0,0.0,8317.0,30000.0,0.0,0,0,0,1
221,7,23.0,6,14,23873.0,0.0,25.0,9309.0,0.0,9170.0,5277.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0,0,0,2
221,7,23.0,6,15,30357.0,0.0,14.0,6784.0,0.0,6153.0,1257.0,0.0,0.0,0.0,0.0,0.0,6149.0,10000.0,0.0,0,0,3400,1
221,7,29.0,15,13,46424.0,40.0,0.0,4720.0,0.0,28533.0,12715.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0,0,0,2
221,7,29.0,15,14,23769.0,0.0,1122.0,6414.0,0.0,12868.0,3304.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0,0,0,1
221,7,29.0,15,15,101954.0,0.0,0.0,0.0,0.0,54674.0,16528.0,0.0,0.0,0.0,0.0,0.0,30752.0,0.0,0.0,0,0,0,2
221,7,39.0,3,14,155616.0,0.0,0.0,0.0,0.0,24737.0,6847.0,2951.0,0.0,0.0,0.0,0.0,1081.0,120000.0,0.0,0,2300,750,1
221,7,39.0,3,15,41994.0,0.0,0.0,0.0,0.0,21840.0,11046.0,0.0,0.0,0.0,0.0,0.0,108.0,9000.0,0.0,0,0,0,1
221,7,39.0,3,19,11294.0,0.0,14.0,9268.0,0.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0,0,600,2
221,7,47.0,4,13,281810.0,0.0,0.0,0.0,0.0,32117.0,11428.0,0.0,0.0,0.0,0.0,39715.0,4550.0,194000.0,0.0,0,220000,4000,1
221,7,47.0,4,14,64733.0,0.0,0.0,3951.0,0.0,46829.0,6721.0,0.0,0.0,200.0,0.0,0.0,7032.0,0.0,0.0,0,6000,1000,2
221,7,47.0,4,15,107382.0,0.0,3031.0,1022.0,0.0,22152.0,23203.0,0.0,0.0,800.0,1040.0,0.0,134.0,56000.0,0.0,0,0,0,1
221,9,3.0,4,13,69091.0,0.0,0.0,34953.0,0.0,8442.0,24984.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0,0,2100,1
221,9,3.0,4,15,89330.0,0.0,0.0,4585.0,0.0,6020.0,63327.0,0.0,2248.0,0.0,0.0,0.0,150.0,13000.0,0.0,0,11600,21300,1
221,9,3.0,4,20,56673.0,0.0,83.0,16664.0,0.0,4733.0,27654.0,0.0,0.0,0.0,0.0,0.0,539.0,7000.0,0.0,0,4000,700,2
221,9,13.0,5,13,88944.0,0.0,0.0,31566.0,0.0,7212.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,50000.0,0.0,0,0,2000,1
221,9,13.0,5,14,407156.0,0.0,0.0,0.0,717.0,5763.0,379776.0,0.0,0.0,0.0,750.0,0.0,150.0,20000.0,0.0,4500,4500,6370,1
221,9,13.0,5,15,38867.0,0.0,0.0,12360.0,0.0,7096.0,12794.0,0.0,0.0,0.0,0.0,0.0,1617.0,5000.0,0.0,0,4500,2770,2
221,9,21.0,12,13,73331.0,0.0,0.0,0.0,0.0,14482.0,18016.0,0.0,0.0,0.0,0.0,0.0,19833.0,21000.0,0.0,0,17000,21000,2
221,9,21.0,12,14,95908.0,0.0,0.0,4340.0,0.0,32989.0,57679.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0,0,0,2
221,9,21.0,12,19,19446.0,0.0,0.0,0.0,0.0,11229.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,7000.0,0.0,0,0,260,1
221,9,27.0,27,13,19871.0,0.0,0.0,13520.0,0.0,5627.0,697.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0,0,0,1
221,9,27.0,27,14,8383.0,0.0,0.0,0.0,0.0,6501.0,0.0,0.0,0.0,0.0,360.0,0.0,1522.0,0.0,0.0,0,0,1250,2
221,9,27.0,27,15,8685.0,0.0,0.0,0.0,0.0,3298.0,0.0,0.0,0.0,0.0,0.0,0.0,5387.0,0.0,0.0,0,0,0,2
221,9,35.0,17,13,38330.0,0.0,0.0,3203.0,0.0,10380.0,14867.0,0.0,168.0,0.0,0.0,2258.0,54.0,7400.0,0.0,0,4000,1930,1
221,9,35.0,17,14,86488.0,0.0,83.0,0.0,0.0,6056.0,10080.0,0.0,0.0,0.0,0.0,8652.0,1617.0,60000.0,0.0,0,13500,3250,1
221,9,35.0,17,15,7891.0,0.0,0.0,0.0,0.0,2616.0,710.0,0.0,0.0,0.0,0.0,0.0,4565.0,0.0,0.0,0,0,0,2
221,9,39.0,13,13,19439.0,0.0,0.0,0.0,0.0,9111.0,3107.0,0.0,0.0,0.0,0.0,1940.0,5281.0,0.0,0.0,0,0,0,2
221,9,39.0,13,14,49836.0,0.0,77.0,13327.0,0.0,10078.0,6198.0,0.0,0.0,0.0,0.0,0.0,20156.0,0.0,0.0,0,0,5600,2
221,9,39.0,13,15,35364.0,0.0,28.0,18621.0,0.0,9095.0,7459.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0,0,0,1
221,9,45.0,12,14,28345.0,0.0,0.0,16536.0,0.0,1768.0,2184.0,0.0,0.0,0.0,0.0,1803.0,54.0,6000.0,0.0,0,0,0,1
221,9,45.0,12,15,26463.0,0.0,0.0,2758.0,0.0,3600.0,4435.0,0.0,0.0,0.0,0.0,14589.0,1081.0,0.0,0.0,0,0,5500,2
221,9,45.0,12,19,65997.0,0.0,0.0,0.0,0.0,15363.0,17878.0,0.0,0.0,0.0,24100.0,0.0,8656.0,0.0,0.0,0,0,0,2
221,9,49.0,21,13,139783.0,0.0,768.0,0.0,0.0,49096.0,34589.0,0.0,0.0,0.0,0.0,35030.0,300.0,20000.0,0.0,0,50000,0,2
221,9,49.0,21,14,59557.0,0.0,0.0,0.0,0.0,21232.0,14397.0,0.0,0.0,0.0,23750.0,0.0,178.0,0.0,0.0,0,0,1260,1
221,9,49.0,21,15,25881.0,0.0,0.0,22706.0,0.0,3148.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0,0,5000,1
221,11,1.0,7,13,59499.0,0.0,507.0,7311.0,0.0,9895.0,5025.0,0.0,0.0,0.0,0.0,35748.0,1013.0,0.0,0.0,0,0,0,1
221,11,1.0,7,14,72786.0,0.0,0.0,23739.0,0.0,8704.0,0.0,0.0,0.0,0.0,2000.0,37320.0,1023.0,0.0,0.0,0,0,4200,2
221,11,1.0,7,15,61001.0,0.0,507.0,0.0,0.0,3377.0,2994.0,0.0,0.0,0.0,0.0,53616.0,507.0,0.0,0.0,0,0,0,1
221,11,11.0,8,13,47193.0,0.0,0.0,4034.0,0.0,12968.0,18962.0,0.0,0.0,0.0,3840.0,0.0,7389.0,0.0,0.0,0,3200,4770,1
221,11,11.0,8,15,57072.0,0.0,0.0,0.0,0.0,10927.0,32210.0,0.0,0.0,0.0,12968.0,0.0,967.0,0.0,0.0,0,0,0,2
221,11,11.0,8,22,89701.0,0.0,0.0,0.0,0.0,10777.0,49873.0,0.0,0.0,0.0,0.0,16758.0,12293.0,0.0,0.0,0,0,6350,2
221,11,17.0,19,13,78067.0,0.0,0.0,3337.0,0.0,23429.0,43446.0,0.0,0.0,0.0,0.0,0.0,7855.0,0.0,0.0,0,0,0,2
221,11,17.0,19,14,52722.0,0.0,34.0,15945.0,0.0,3188.0,5423.0,0.0,0.0,0.0,900.0,0.0,20232.0,7000.0,0.0,0,0,15330,2
221,11,17.0,19,15,49748.0,0.0,0.0,9781.0,0.0,24910.0,14848.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0,2300,0,2
221,11,23.0,14,13,188516.0,0.0,0.0,0.0,0.0,19745.0,131681.0,0.0,0.0,0.0,0.0,0.0,90.0,37000.0,0.0,0,0,4900,1
221,11,23.0,14,14,89715.0,1739.0,61.0,35150.0,672.0,5281.0,1404.0,0.0,0.0,0.0,0.0,0.0,25408.0,20000.0,0.0,0,0,11200,1
221,11,23.0,14,15,61078.0,0.0,0.0,0.0,0.0,15575.0,31508.0,0.0,0.0,0.0,585.0,9026.0,4384.0,0.0,0.0,0,0,1200,2
221,11,29.0,11,13,42561.0,0.0,0.0,0.0,0.0,25723.0,16650.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0,0,510,1
221,11,29.0,11,14,18609.0,0.0,0.0,7947.0,0.0,5882.0,4672.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0,1700,0,1
221,11,29.0,11,15,45711.0,0.0,55.0,10570.0,0.0,18135.0,16789.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0,0,0,2
221,11,35.0,10,13,20954.0,0.0,28.0,17669.0,0.0,3192.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0,0,1800,2
