idstd2015,id2015,idstd2005,id2005,firm_size,c9b,d1a3,d2,d10,d11,i2b,i4b,n2a,n2b,n2i,n5a,n5b,_2015_h8,k1c,k2c,_2005_q86a1,_2005_q86a2,_2005_q86a3,_2005_q86a4,_2005_q86a5,_2005_q86a6,_2005_q86a8,_2005_q86a9,_2005_q86a10,_2005_q86a11,_2005_q91a1,_2005_q91a7,_2005_q91a12,_2005_q87a,_2005_q87d,2015_cost_main_activity,2015_cost_theft,2015_cost_spoilage,2015_total_vrcost,2015_finance_on_credit,2015_finance_from_receivables,2005_total_reinvestment,2005_total_assets,2005_receivables,2005_total_cost
0.0,0.0,60586.0,7639.0,1,0.0,100.0,7809999872.0,0.0,0.0,500000.0,0.0,663000000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7810.0,7702.0,6072.0,663.0,410.0,0.0,0.0,115.0,408.0,33.0,8927.0,5632.0,3640.0,90.0,0.0,7809999872.0,0.0,0.0,0.0,0.0,0.0,0.0,5287.0,3640.0,7701.0
0.0,0.0,60582.0,7592.0,1,0.0,70.0,11000000512.0,0.0,0.0,0.0,0.0,336000000.0,0.0,0.0,964000000.0,0.0,0.0,0.0,20.0,11000.0,10379.0,8840.0,336.0,18.0,480.0,0.0,30.0,360.0,15.0,4558.0,3594.0,350.0,621.0,40.0,7700000358.4,0.0,0.0,964000000.0,0.0,192800000.0,248.4,4208.0,350.0,10079.0
0.0,0.0,60652.0,8836.0,1,0.0,10.0,3856999936.0,0.0,0.0,0.0,0.0,891000000.0,0.0,0.0,586000000.0,0.0,0.0,100.0,0.0,3857.0,3534.0,1167.0,891.0,541.0,855.0,0.0,0.0,35.0,67.0,7863.0,3250.0,504.0,882.0,3.0,385699993.6,0.0,0.0,586000000.0,586000000.0,0.0,26.459999999999997,7359.0,504.0,3556.0
0.0,0.0,60609.0,0.0,1,0.0,50.0,30000000000.0,0.0,0.0,0.0,0.0,1080000000.0,3600000000.0,0.0,130000000.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0,0.0,0.0,130000000.0,130000000.0,65000000.0,0.0,0.0,0.0,0.0
0.0,0.0,60645.0,8671.0,1,0.0,100.0,3164000000.0,0.0,0.0,35000000.0,0.0,496000000.0,0.0,0.0,32000000.0,0.0,0.0,0.0,90.0,3164.0,3122.0,2208.0,496.0,139.0,120.0,0.0,41.0,15.0,0.0,1612.0,894.0,333.0,30.0,50.0,3164000000.0,0.0,0.0,32000000.0,0.0,28800000.0,15.0,1279.0,333.0,3019.0
0.0,0.0,60645.0,0.0,1,0.0,70.0,4000000000.0,0.0,0.0,2000000.0,0.0,500000000.0,250000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60915.0,11340.0,1,0.0,50.0,15251999744.0,0.0,0.0,50000000.0,300000000.0,673000000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15252.0,15000.0,11525.0,673.0,752.0,38.0,0.0,0.0,452.0,652.0,10777.0,5187.0,2148.0,181.0,100.0,7625999872.0,0.0,0.0,0.0,0.0,0.0,181.0,8629.0,2148.0,14092.0
598838.0,45.0,0.0,0.0,1,0.0,100.0,150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000.0,0.0,0.0,50000000.0,0.0,2500000.0,0.0,0.0,0.0,0.0
598839.0,48.0,0.0,0.0,1,0.0,100.0,50000000000.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598840.0,50.0,0.0,0.0,1,0.0,100.0,14150000000.0,0.0,10.0,0.0,0.0,600000000.0,80000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150000000.0,0.0,1415000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598841.0,51.0,0.0,0.0,1,0.0,100.0,9700000000.0,-7.0,0.0,0.0,0.0,1500000000.0,10000000.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700000000.0,-679000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598843.0,58.0,0.0,0.0,1,0.0,70.0,6000000000.0,1.0,2.0,0.0,0.0,5000000000.0,100000000.0,0.0,200000000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000000.0,60000000.0,120000000.0,200000000.0,0.0,200000000.0,0.0,0.0,0.0,0.0
598845.0,75.0,0.0,0.0,1,0.0,90.0,1000000000.0,0.0,0.0,72000000.0,0.0,216000000.0,150000000.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598846.0,76.0,0.0,0.0,1,0.0,50.0,4000000000.0,0.0,10.0,420000000.0,0.0,350000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,0.0,400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598847.0,78.0,0.0,0.0,1,0.0,100.0,2400000000.0,0.0,0.0,0.0,0.0,100000000.0,15000000.0,0.0,60000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000000.0,0.0,0.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0
598848.0,80.0,0.0,0.0,1,0.0,75.0,3000000000.0,0.0,1.0,0.0,0.0,300000000.0,30000000.0,0.0,100000000.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000000.0,0.0,30000000.0,100000000.0,30000000.0,20000000.0,0.0,0.0,0.0,0.0
598849.0,88.0,0.0,0.0,1,0.0,100.0,152000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000000.0,4000000000.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152000000000.0,0.0,0.0,4500000000.0,2250000000.0,0.0,0.0,0.0,0.0,0.0
598850.0,94.0,0.0,0.0,1,0.0,100.0,1000000000.0,0.0,0.0,0.0,0.0,624000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598851.0,106.0,0.0,0.0,1,0.0,80.0,101500000000.0,0.0,0.0,0.0,0.0,100000000.0,200000000.0,95000000000.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598852.0,107.0,0.0,0.0,1,0.0,100.0,1000000000.0,0.0,1.0,0.0,0.0,336000000.0,20000000.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598853.0,108.0,0.0,0.0,1,0.0,60.0,12000000000.0,0.0,0.0,50000000.0,0.0,300000000.0,60000000.0,0.0,1000000000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200000000.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0,0.0,0.0
598854.0,109.0,0.0,0.0,1,0.0,100.0,6000000000.0,0.0,1.0,0.0,0.0,500000000.0,20000000.0,0.0,400000000.0,400000000.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000000.0,0.0,60000000.0,800000000.0,240000000.0,800000000.0,0.0,0.0,0.0,0.0
598855.0,117.0,0.0,0.0,1,0.0,100.0,4000000000.0,0.0,5.0,0.0,0.0,800000000.0,100000000.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000000.0,0.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598856.0,122.0,0.0,0.0,1,0.0,95.0,1400000000.0,0.0,0.0,0.0,0.0,450000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598857.0,141.0,0.0,0.0,1,0.0,100.0,5000000000.0,0.0,0.0,0.0,0.0,1500000000.0,100000000.0,0.0,400000000.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000000.0,0.0,0.0,400000000.0,0.0,200000000.0,0.0,0.0,0.0,0.0
598858.0,143.0,0.0,0.0,1,0.0,100.0,3000000000.0,0.0,0.0,40000000.0,0.0,1500000000.0,24000000.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598860.0,173.0,0.0,0.0,1,90000000.0,100.0,1100000000.0,0.0,2.0,0.0,0.0,500000000.0,100000000.0,0.0,0.0,0.0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598861.0,182.0,0.0,0.0,1,0.0,100.0,23000000000.0,0.0,0.0,0.0,0.0,600000000.0,30000000.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598862.0,185.0,0.0,0.0,1,0.0,100.0,77550000000.0,1.0,1.0,0.0,0.0,1544000000.0,963000000.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77550000000.0,775500000.0,775500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598863.0,187.0,0.0,0.0,1,0.0,100.0,10400000000.0,1.0,0.0,0.0,0.0,0.0,24000000.0,0.0,70000000.0,0.0,0.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400000000.0,104000000.0,0.0,70000000.0,35000000.0,42000000.0,0.0,0.0,0.0,0.0
598864.0,194.0,0.0,0.0,1,0.0,50.0,9000000000.0,0.0,0.0,1000000.0,0.0,1000000000.0,12000000.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598865.0,207.0,0.0,0.0,1,0.0,100.0,4300000000.0,0.0,0.0,10000000.0,0.0,533000000.0,360000000.0,0.0,800000000.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300000000.0,0.0,0.0,800000000.0,400000000.0,400000000.0,0.0,0.0,0.0,0.0
598866.0,211.0,0.0,0.0,1,0.0,95.0,5000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598867.0,214.0,0.0,0.0,1,0.0,70.0,23000000000.0,0.0,0.0,1520000000.0,0.0,1400000000.0,100000000.0,0.0,4000000.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100000000.0,0.0,0.0,4000000.0,1200000.0,4000000.0,0.0,0.0,0.0,0.0
598868.0,215.0,0.0,0.0,1,0.0,100.0,1000000000.0,0.0,0.0,0.0,0.0,200000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598869.0,217.0,0.0,0.0,1,0.0,80.0,8000000000.0,-7.0,0.0,110000000.0,0.0,140000000.0,96000000.0,0.0,1500000000.0,0.0,400000000.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400000000.0,-560000000.0,0.0,1900000000.0,950000000.0,570000000.0,0.0,0.0,0.0,0.0
598870.0,218.0,0.0,0.0,1,0.0,80.0,6000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800000000.0,0.0,0.0,100000000.0,50000000.0,30000000.0,0.0,0.0,0.0,0.0
598871.0,234.0,0.0,0.0,1,0.0,90.0,4600000000.0,0.0,0.0,0.0,0.0,900000000.0,60000000.0,0.0,400000000.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140000000.0,0.0,0.0,400000000.0,320000000.0,200000000.0,0.0,0.0,0.0,0.0
598872.0,235.0,0.0,0.0,1,0.0,80.0,5000000000.0,0.0,1.0,0.0,0.0,350000000.0,40000000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000000.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598873.0,239.0,0.0,0.0,1,0.0,60.0,2000000000.0,2.0,1.0,0.0,0.0,800000000.0,40000000.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,40000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598874.0,245.0,0.0,0.0,1,0.0,100.0,15000000000.0,0.0,0.0,0.0,0.0,1000000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598875.0,247.0,0.0,0.0,1,0.0,100.0,2500000000.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,300000000.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,0.0,300000000.0,150000000.0,150000000.0,0.0,0.0,0.0,0.0
598876.0,251.0,0.0,0.0,1,0.0,100.0,15000000000.0,0.0,5.0,0.0,0.0,288000000.0,15000000.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0,0.0,750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598877.0,254.0,0.0,0.0,1,0.0,100.0,82830000000.0,0.0,0.0,0.0,0.0,90000000.0,50000000.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82830000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598878.0,261.0,0.0,0.0,1,0.0,60.0,5129000000.0,0.0,0.0,0.0,0.0,560000000.0,30000000.0,500000000.0,1000000000.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077400000.0,0.0,0.0,1000000000.0,0.0,300000000.0,0.0,0.0,0.0,0.0
598879.0,263.0,0.0,0.0,1,0.0,100.0,1500000000.0,0.0,0.0,15000000.0,0.0,150000000.0,3000000.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598880.0,274.0,0.0,0.0,1,0.0,100.0,500000000.0,0.0,0.0,0.0,0.0,300000000.0,5000000.0,0.0,22000000.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000000.0,0.0,0.0,22000000.0,0.0,11000000.0,0.0,0.0,0.0,0.0
598881.0,278.0,0.0,0.0,1,0.0,100.0,150000000000.0,0.0,2.0,0.0,0.0,700000000.0,400000000.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000000.0,0.0,3000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598882.0,280.0,0.0,0.0,1,0.0,100.0,180000000000.0,0.0,0.0,0.0,0.0,350000000.0,80000000.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598883.0,282.0,0.0,0.0,1,0.0,100.0,38600000000.0,5.0,0.0,0.0,0.0,50000000.0,15000000.0,35000000000.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38600000000.0,1930000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598884.0,284.0,0.0,0.0,1,0.0,100.0,30000000000.0,1.0,1.0,0.0,0.0,25000000000.0,70000000.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000000.0,300000000.0,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598885.0,285.0,0.0,0.0,1,0.0,100.0,270000000000.0,0.0,0.0,0.0,0.0,800000000.0,600000000.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598886.0,286.0,0.0,0.0,1,0.0,100.0,1000000000.0,0.0,0.0,0.0,0.0,756000000.0,0.0,0.0,10000000.0,0.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,10000000.0,6000000.0,3000000.0,0.0,0.0,0.0,0.0
598887.0,290.0,0.0,0.0,1,0.0,90.0,12100000000.0,0.0,0.0,80000000.0,0.0,0.0,40000000.0,0.0,100000000.0,0.0,100000000.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10890000000.0,0.0,0.0,200000000.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0
598888.0,291.0,0.0,0.0,1,0.0,90.0,40000000000.0,0.0,0.0,0.0,0.0,300000000.0,40000000.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598889.0,298.0,0.0,0.0,1,0.0,100.0,300000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598890.0,300.0,0.0,0.0,1,0.0,70.0,3800000000.0,0.0,0.0,0.0,0.0,600000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598891.0,307.0,0.0,0.0,1,0.0,70.0,5000000000.0,2.0,3.0,0.0,0.0,1500000000.0,25000000.0,0.0,100000000.0,0.0,70000000.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000000.0,100000000.0,150000000.0,170000000.0,17000000.0,153000000.0,0.0,0.0,0.0,0.0
598892.0,308.0,0.0,0.0,1,0.0,100.0,68000000000.0,0.0,0.0,0.0,0.0,800000000.0,200000000.0,52000000000.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598893.0,311.0,0.0,0.0,1,0.0,65.0,18000000000.0,1.0,1.0,70000000.0,0.0,2000000000.0,70000000.0,2200000000.0,60000000000.0,0.0,0.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700000000.0,180000000.0,180000000.0,60000000000.0,36000000000.0,10200000000.0,0.0,0.0,0.0,0.0
598894.0,315.0,0.0,0.0,1,0.0,95.0,5000000000.0,0.0,0.0,0.0,0.0,2000000000.0,200000000.0,358000000000.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598895.0,317.0,0.0,0.0,1,0.0,90.0,31000000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,200000000.0,10000000000.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27900000000.0,0.0,0.0,10200000000.0,510000000.0,5100000000.0,0.0,0.0,0.0,0.0
598896.0,344.0,0.0,0.0,1,0.0,35.0,3000000000.0,0.0,0.0,0.0,1600000000.0,0.0,300000000.0,0.0,0.0,2500000000.0,200000000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050000000.0,0.0,0.0,2700000000.0,270000000.0,0.0,0.0,0.0,0.0,0.0
598897.0,354.0,0.0,0.0,1,0.0,100.0,5000000000.0,0.0,0.0,0.0,0.0,150000000.0,0.0,4500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598898.0,358.0,0.0,0.0,1,0.0,70.0,9000000000.0,0.0,1.0,3600000000.0,0.0,2800000000.0,120000000.0,6850000000.0,1000000000.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300000000.0,0.0,90000000.0,1000000000.0,100000000.0,1000000000.0,0.0,0.0,0.0,0.0
598899.0,364.0,0.0,0.0,1,0.0,80.0,1500000000.0,0.0,0.0,84000000.0,0.0,55000000.0,32000000.0,0.0,4000000.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000000.0,0.0,0.0,4000000.0,2400000.0,0.0,0.0,0.0,0.0,0.0
598900.0,368.0,0.0,0.0,1,0.0,100.0,130000000000.0,0.0,0.0,216000000.0,0.0,2040000000.0,320000000.0,0.0,7000000000.0,0.0,700000000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130000000000.0,0.0,0.0,7700000000.0,0.0,7700000000.0,0.0,0.0,0.0,0.0
598901.0,376.0,0.0,0.0,1,0.0,100.0,5000000000.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598902.0,380.0,0.0,0.0,1,0.0,100.0,28000000000.0,0.0,0.0,0.0,0.0,630000000.0,360000000.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000000.0,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
598903.0,381.0,0.0,0.0,1,0.0,100.0,1400000000.0,0.0,0.0,0.0,0.0,900000000.0,110000000.0,0.0,300000000.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000000.0,0.0,0.0,300000000.0,60000000.0,30000000.0,0.0,0.0,0.0,0.0
